P Address,Timestamp,Packet Loss,Min RTT,Ave RTT,Max RTT,Bandwidth, Packet Delay Variation
192.168.0.2,2017-01-26 02:30:53.059370,0.0,1.7895698547363281,2.7115821838378906,8.547067642211914,0.023602456300777265,0.001924610137939453
192.168.0.1,2017-01-26 02:31:42.141900,0.0,1.6865730285644531,5.98818302154541,96.78030014038086,0.010687716085117769,0.00013929367065429688
192.168.0.4,2017-01-26 02:35:03.743460,100.0,999999999,0.0,0,0.0,0.0
192.168.0.2,2017-01-26 02:35:52.829662,0.0,1.4858245849609375,4.11747932434082,46.87857627868652,0.015543490314974673,-0.0015946388244628905
192.168.0.1,2017-01-26 02:36:41.916471,0.0,2.1445751190185547,6.2201690673828125,100.92520713806152,0.010289109396656405,-0.0036467170715332032
192.168.0.2,2017-01-26 02:40:53.118619,0.0,1.7087459564208984,2.1836423873901367,4.789829254150391,0.029308828391306344,0.0016833019256591796
192.168.0.1,2017-01-26 02:41:42.209978,0.0,2.1524429321289062,6.5882062911987305,100.9361743927002,0.009714328478981968,-0.001186704635620117
192.168.0.1,2017-01-26 02:45:52.906260,0.0,2.0983219146728516,5.935611724853516,90.93236923217773,0.010782376436790843,0.006576662063598633
192.168.0.2,2017-01-26 02:46:41.991214,0.0,1.7385482788085938,2.4588394165039062,7.400989532470703,0.02602853995687047,0.0016881752014160157
192.168.0.2,2017-01-26 02:50:52.901111,0.0,1.718759536743164,2.5341081619262695,10.459661483764648,0.025255433434755694,0.0010087203979492188
192.168.0.1,2017-01-26 02:51:41.988565,0.0,1.997232437133789,7.0743608474731445,85.0369930267334,0.00904675367568504,-0.0007418727874755859
192.168.0.2,2017-01-26 02:55:52.701319,0.0,1.619577407836914,4.034085273742676,69.06676292419434,0.01586481089444675,-0.001629772186279297
192.168.0.1,2017-01-26 02:56:41.790908,0.0,2.0983219146728516,7.315363883972168,110.34321784973145,0.008748710387493213,-0.005373687744140625
192.168.0.2,2017-01-26 03:00:53.492610,0.0,1.7211437225341797,3.1780195236206055,22.21965789794922,0.020138328139371234,0.0005353927612304687
192.168.0.1,2017-01-26 03:01:42.584501,0.0,2.172708511352539,3.9708709716796875,46.70119285583496,0.01611737083789652,0.004203052520751953
192.168.0.2,2017-01-26 03:05:53.271777,0.0,1.7158985137939453,2.759580612182617,15.312910079956055,0.023191929859726367,0.002096395492553711
192.168.0.1,2017-01-26 03:06:42.454181,0.0,1.9466876983642578,26.861510276794434,1093.9652919769287,0.0023825912742996207,-0.0338272762298584
192.168.0.2,2017-01-26 03:10:52.669192,0.0,1.552581787109375,2.5573015213012695,13.278007507324219,0.02502638013816765,0.002300910949707031
192.168.0.1,2017-01-26 03:11:41.762855,0.0,2.0551681518554688,6.996011734008789,91.00723266601562,0.009148069276225659,-0.0052578353881835935
192.168.0.2,2017-01-26 03:15:52.659044,0.0,1.5027523040771484,4.691977500915527,110.80574989318848,0.013640304112181256,-0.0023270130157470705
192.168.0.1,2017-01-26 03:16:41.750087,0.0,1.6820430755615234,5.42757511138916,86.42768859863281,0.011791637828411283,-0.0030657482147216798
192.168.0.2,2017-01-26 03:20:53.542458,0.0,1.7116069793701172,2.7585744857788086,14.903783798217773,0.023200388581108528,0.001067514419555664
192.168.0.1,2017-01-26 03:21:42.632665,0.0,2.1047592163085938,5.833158493041992,108.47210884094238,0.010971757423759628,-0.0001750755310058594
192.168.0.2,2017-01-26 03:25:53.420913,0.0,1.4209747314453125,2.876124382019043,41.17274284362793,0.022252166978631124,0.0033875465393066405
192.168.0.1,2017-01-26 03:26:42.512192,0.0,1.8792152404785156,5.117487907409668,88.48047256469727,0.012506136049160699,0.00686701774597168
192.168.0.2,2017-01-26 03:30:53.524308,0.0,1.6493797302246094,2.357048988342285,12.356996536254883,0.027152596452826066,0.0020963573455810547
192.168.0.1,2017-01-26 03:31:42.617306,0.0,2.135038375854492,5.089554786682129,96.61626815795898,0.012574773763604868,-0.0005377674102783203
192.168.0.2,2017-01-26 03:35:53.308676,0.0,1.2493133544921875,2.1259164810180664,4.75311279296875,0.030104663363516262,0.001641225814819336
192.168.0.1,2017-01-26 03:36:43.431964,0.0,2.1326541900634766,44.41011428833008,2035.672903060913,0.001441113156892228,-0.039557971954345704
192.168.0.2,2017-01-26 03:40:52.637150,0.0,1.7285346984863281,2.574305534362793,8.50820541381836,0.024861073849123217,0.0018354415893554687
192.168.0.1,2017-01-26 03:41:41.727651,0.0,2.119302749633789,8.28923225402832,128.37862968444824,0.007720859789988138,-0.0061099624633789065
192.168.0.2,2017-01-26 03:45:53.422223,0.0,1.661539077758789,3.0896759033203125,37.021636962890625,0.020714146726918042,0.0030543136596679686
192.168.0.1,2017-01-26 03:46:42.510062,0.0,1.920461654663086,5.255951881408691,73.95696640014648,0.012176671598988617,0.006330318450927734
192.168.0.2,2017-01-26 03:50:53.415521,0.0,1.4698505401611328,2.9868650436401367,21.523475646972656,0.021427148218923962,0.001787395477294922
192.168.0.1,2017-01-26 03:51:42.503337,0.0,2.1140575408935547,7.559866905212402,114.01247978210449,0.008465757506375286,0.004742298126220703
192.168.0.1,2017-01-26 03:55:53.213080,0.0,2.0742416381835938,5.900983810424805,76.3399600982666,0.010845649141917019,0.0040291881561279295
192.168.0.2,2017-01-26 03:56:42.303464,0.0,1.3110637664794922,2.5992965698242188,20.65277099609375,0.024622046111624767,0.00250208854675293
192.168.0.2,2017-01-26 04:00:53.001922,0.0,1.7287731170654297,2.9720020294189453,21.588802337646484,0.021534305618395762,0.002199535369873047
192.168.0.1,2017-01-26 04:01:42.091889,0.0,2.149820327758789,6.958355903625488,107.36989974975586,0.00919757495684495,-0.005640926361083984
192.168.0.1,2017-01-26 04:05:52.797786,0.0,2.035379409790039,5.808372497558594,92.10681915283203,0.011018577067311165,0.008027620315551758
192.168.0.2,2017-01-26 04:06:41.887461,0.0,1.5799999237060547,2.7747249603271484,19.197463989257812,0.023065349148138348,0.0009212207794189453
192.168.0.2,2017-01-26 04:10:53.297410,0.0,1.6694068908691406,3.1837987899780273,24.306297302246094,0.02010177282605277,0.0011424732208251953
192.168.0.1,2017-01-26 04:11:42.380026,0.0,2.1178722381591797,8.254685401916504,124.65119361877441,0.007753172517651735,0.0006097412109375
192.168.0.2,2017-01-26 04:15:53.076071,0.0,1.642465591430664,4.508256912231445,121.48165702819824,0.014196174096990852,0.0063597774505615235
192.168.0.1,2017-01-26 04:16:42.166399,0.0,1.7311573028564453,5.365109443664551,66.43843650817871,0.01192892720493803,0.003745384216308594
192.168.0.5,2017-01-26 04:20:03.998508,100.0,999999999,0.0,0,0.0,0.0
192.168.0.2,2017-01-26 04:20:53.085099,0.0,1.539468765258789,2.3027849197387695,7.874965667724609,0.027792434912792565,0.0019054794311523437
192.168.0.2,2017-01-26 04:25:52.785169,0.0,1.7268657684326172,3.003830909729004,40.69232940673828,0.021306126051474007,0.003079547882080078
192.168.0.1,2017-01-26 04:26:41.875142,0.0,1.8837451934814453,5.323586463928223,88.17553520202637,0.012021970608283316,-0.0029660797119140624
192.168.0.4,2017-01-26 04:30:48.559337,100.0,999999999,0.0,0,0.0,0.0
192.168.0.2,2017-01-26 04:30:53.568698,0.0,1.6758441925048828,2.2935009002685547,6.00886344909668,0.02790493781472072,0.0017575740814208985
192.168.0.1,2017-01-26 04:31:42.659821,0.0,1.947164535522461,7.546749114990234,92.5133228302002,0.008480472720747497,0.002313232421875
192.168.0.2,2017-01-26 04:40:53.480490,0.0,1.6937255859375,3.056178092956543,26.242971420288086,0.020941187998009134,0.00023682594299316407
192.168.0.1,2017-01-26 04:41:42.571804,0.0,2.091646194458008,6.109380722045898,88.77706527709961,0.010475693513264597,0.006138172149658203
192.168.0.1,2017-01-26 04:45:53.503218,0.0,2.080202102661133,6.934022903442383,104.08139228820801,0.009229851255355288,-0.0071534252166748045
192.168.0.2,2017-01-26 04:46:42.589586,0.0,1.4910697937011719,2.656106948852539,19.693374633789062,0.02409541529479773,0.00095367431640625
192.168.0.2,2017-01-26 04:50:53.478574,0.0,1.5349388122558594,3.0264997482299805,21.117210388183594,0.02114654066547661,0.001876363754272461
192.168.0.5,2017-01-26 04:51:41.555396,100.0,999999999,0.0,0,0.0,0.0
192.168.0.1,2017-01-26 04:51:42.559545,0.0,2.1409988403320312,5.169467926025391,121.73295021057129,0.012380384386910626,0.005989503860473633
192.168.0.2,2017-01-26 04:55:53.261702,0.0,1.523733139038086,2.843503952026367,23.148059844970703,0.022507441902583487,0.0007005214691162109
192.168.0.1,2017-01-26 04:56:42.352868,0.0,2.086162567138672,5.558772087097168,77.36372947692871,0.011513334059612664,-0.0007511138916015625
192.168.0.5,2017-01-26 05:00:03.968756,100.0,999999999,0.0,0,0.0,0.0
192.168.0.2,2017-01-26 05:00:53.055026,0.0,1.5399456024169922,2.408618927001953,6.778478622436523,0.026571243496646368,0.0017407894134521484
192.168.0.1,2017-01-26 05:01:42.146565,0.0,2.047300338745117,6.378846168518066,113.84916305541992,0.01003316247315437,0.00023331642150878907
192.168.0.2,2017-01-26 05:05:52.832344,0.0,1.1360645294189453,2.96658992767334,45.3953742980957,0.021573591753611333,-5.9947967529296874e-05
192.168.0.1,2017-01-26 05:06:41.922088,0.0,1.9710063934326172,6.594820022583008,114.00938034057617,0.00970458629361245,-0.005579299926757812
192.168.0.2,2017-01-26 05:10:53.346577,0.0,1.5516281127929688,2.6142454147338867,11.10696792602539,0.024481251698595708,0.0008554458618164062
192.168.0.1,2017-01-26 05:11:42.438351,0.0,2.0821094512939453,6.272668838500977,98.28567504882812,0.010202993597744996,0.0012209415435791016
192.168.0.2,2017-01-26 05:15:53.345249,0.0,1.7404556274414062,2.707200050354004,23.29087257385254,0.02364066149881724,0.0025264549255371092
192.168.0.1,2017-01-26 05:16:42.433104,0.0,2.068758010864258,3.6777257919311523,33.818960189819336,0.017402058669086902,0.0005390739440917969
192.168.0.2,2017-01-26 05:20:53.154047,0.0,1.6639232635498047,2.2323131561279297,4.474878311157227,0.028669812666880273,0.0019709396362304686
192.168.0.1,2017-01-26 05:21:42.244280,0.0,2.106904983520508,5.164704322814941,101.92632675170898,0.01239180328625624,-0.003014688491821289
192.168.0.2,2017-01-26 05:25:52.939160,0.0,1.7211437225341797,2.5018739700317383,15.509366989135742,0.0255808249202849,0.0010633277893066406
192.168.0.1,2017-01-26 05:26:42.028917,0.0,2.099752426147461,6.485843658447266,98.06108474731445,0.009867644576453116,-0.001790637969970703
192.168.0.2,2017-01-26 05:30:52.715145,0.0,1.6701221466064453,2.760181427001953,16.908884048461914,0.023186881620863364,0.002199201583862305
192.168.0.1,2017-01-26 05:31:41.877684,0.0,2.1326541900634766,27.486138343811035,1076.7743587493896,0.0023284464044913997,-0.040161237716674805
192.168.0.2,2017-01-26 05:35:53.566499,0.0,1.5628337860107422,2.396254539489746,9.854793548583984,0.026708347942713984,0.0017175769805908203
192.168.0.1,2017-01-26 05:36:42.655523,0.0,2.109050750732422,6.083240509033203,81.8023681640625,0.01052070847847694,0.0076223182678222656
192.168.0.2,2017-01-26 05:40:52.865453,0.0,1.703500747680664,2.6959991455078125,23.22840690612793,0.023738879927554687,0.0010121917724609374
192.168.0.1,2017-01-26 05:41:41.954817,0.0,2.066373825073242,8.792848587036133,120.76783180236816,0.007278642338315634,-0.0014518833160400391
192.168.0.2,2017-01-26 05:45:52.870246,0.0,1.689910888671875,3.8896703720092773,65.70911407470703,0.01645383641260575,-0.0007676029205322265
192.168.0.1,2017-01-26 05:46:41.959471,0.0,2.0949840545654297,5.388946533203125,102.0057201385498,0.011876161621881813,-0.0012413311004638673
192.168.0.1,2017-01-26 05:50:52.889582,0.0,1.9407272338867188,3.9259910583496094,64.60380554199219,0.016301616343187504,0.004645786285400391
192.168.0.2,2017-01-26 05:51:41.983639,0.0,1.3079643249511719,4.570503234863281,83.99081230163574,0.01400283441696644,0.00453653335571289
192.168.0.2,2017-01-26 05:55:52.677485,0.0,1.7254352569580078,4.205899238586426,91.55702590942383,0.015216722125161983,-0.002257833480834961
192.168.0.1,2017-01-26 05:56:41.769040,0.0,2.1338462829589844,6.860527992248535,105.50856590270996,0.009328728061792227,-0.004073696136474609
192.168.0.2,2017-01-26 06:00:53.471664,0.0,1.6875267028808594,2.3688220977783203,8.499622344970703,0.027017647319325735,0.0014225292205810548
192.168.0.1,2017-01-26 06:01:42.560021,0.0,2.1162033081054688,5.774574279785156,95.09730339050293,0.011083068101494944,0.0064697074890136715
192.168.0.1,2017-01-26 06:10:53.352571,0.0,2.0186901092529297,5.31099796295166,82.08537101745605,0.012050465928710528,-0.0013715267181396485
192.168.0.2,2017-01-26 06:11:42.439556,0.0,1.7461776733398438,3.6339616775512695,53.41053009033203,0.017611633164807104,0.0033849525451660157
192.168.0.2,2017-01-26 06:15:53.129221,0.0,1.730203628540039,4.091777801513672,62.90268898010254,0.0156411230288029,0.00019018173217773436
192.168.0.1,2017-01-26 06:16:42.294142,0.0,2.0093917846679688,26.425724029541016,1076.632022857666,0.002421882553849996,-0.04244205474853516
192.168.0.1,2017-01-26 06:20:53.226715,0.0,1.8506050109863281,5.790257453918457,68.94350051879883,0.011053049110396482,0.00010176658630371093
192.168.0.2,2017-01-26 06:21:42.315508,0.0,1.5244483947753906,2.4845266342163086,15.012264251708984,0.025759434058225523,0.0022223758697509765
192.168.0.2,2017-01-26 06:25:53.007204,0.0,1.7099380493164062,4.194979667663574,77.36444473266602,0.015256331393769374,-0.0020888805389404296
192.168.0.1,2017-01-26 06:26:42.086159,0.0,2.116680145263672,4.986162185668945,88.8676643371582,0.01283552311714741,-0.0007457447052001953
192.168.0.1,2017-01-26 06:30:52.783474,0.0,2.1321773529052734,6.133098602294922,95.63326835632324,0.010435181977353514,0.006564111709594727
192.168.0.2,2017-01-26 06:31:41.873619,0.0,1.7228126525878906,3.083958625793457,39.829254150390625,0.02075254819073124,0.0030863666534423828
192.168.0.2,2017-01-26 06:35:52.783548,0.0,1.6024112701416016,3.0116844177246094,37.82320022583008,0.02125056650137113,0.002616157531738281
192.168.0.1,2017-01-26 06:36:41.871508,0.0,2.037525177001953,5.089726448059082,77.58879661560059,0.012574349653782627,-0.0033843421936035154
192.168.0.2,2017-01-26 06:40:53.065591,0.0,1.7554759979248047,2.387237548828125,7.827043533325195,0.02680922978587408,0.0018678951263427735
192.168.0.1,2017-01-26 06:41:42.155687,0.0,2.1164417266845703,6.208806037902832,84.48576927185059,0.010307939982228448,-0.00041507720947265626
192.168.0.2,2017-01-26 06:45:52.847021,0.0,1.7223358154296875,2.90252685546875,34.81578826904297,0.022049752917674272,0.00046235084533691406
192.168.0.1,2017-01-26 06:46:41.939028,0.0,1.8963813781738281,4.959578514099121,79.21266555786133,0.012904322377004496,-0.0030859756469726564
192.168.0.2,2017-01-26 06:50:52.624141,0.0,1.7480850219726562,2.9485511779785156,19.71745491027832,0.021705575429040877,0.0025919055938720703
192.168.0.1,2017-01-26 06:51:41.711043,0.0,2.149343490600586,6.603937149047852,86.38358116149902,0.009691188537314812,-0.002714252471923828
192.168.0.2,2017-01-26 06:55:52.632681,0.0,1.611948013305664,2.295541763305664,5.0048828125,0.027880128788350885,0.0015650367736816406
192.168.0.1,2017-01-26 06:56:41.723407,0.0,2.1059513092041016,6.099452972412109,86.09151840209961,0.01049274423288001,0.001971282958984375
192.168.0.2,2017-01-26 07:00:52.631953,0.0,1.4581680297851562,2.2628355026245117,5.059003829956055,0.028283098760723296,0.0011810684204101563
192.168.0.3,2017-01-26 07:01:24.688822,100.0,999999999,0.0,0,0.0,0.0
192.168.0.1,2017-01-26 07:01:41.719271,0.0,1.8093585968017578,4.386258125305176,45.57013511657715,0.014591024552515859,0.0004277324676513672
192.168.0.2,2017-01-26 07:05:53.419547,0.0,1.7421245574951172,3.2417821884155273,49.678802490234375,0.019742227046808787,0.0036124897003173826
192.168.0.1,2017-01-26 07:06:42.512691,0.0,2.140522003173828,3.903183937072754,33.844947814941406,0.01639687010189883,0.0028437042236328126
192.168.0.2,2017-01-26 07:10:52.647965,0.0,1.5840530395507812,3.1494665145874023,14.506101608276367,0.020320901874514567,0.0019183349609375
192.168.0.1,2017-01-26 07:11:41.737145,0.0,2.101421356201172,4.520916938781738,21.201610565185547,0.014156420227717395,0.001984567642211914
192.168.0.4,2017-01-26 07:12:34.149130,0.0,2.8688907623291016,139.21710014343262,3003.386974334717,0.00045971364102586585,0.09324410438537598
192.168.0.1,2017-01-26 07:20:53.530813,0.0,2.1915435791015625,8.036861419677734,135.09297370910645,0.007963307646850815,-0.005257883071899414
192.168.0.2,2017-01-26 07:21:42.621051,0.0,1.2748241424560547,2.6328086853027344,15.099287033081055,0.02430864056217626,0.0010746479034423827
192.168.0.4,2017-01-26 07:22:31.761153,0.0,2.881765365600586,83.70805740356445,293.7052249908447,0.0007645620025734197,0.01841517448425293
192.168.0.2,2017-01-26 07:25:53.455410,0.0,1.6131401062011719,3.303041458129883,53.21097373962402,0.019376081351469183,-0.0004213809967041016
192.168.0.1,2017-01-26 07:26:42.544266,0.0,2.1398067474365234,5.610775947570801,89.55049514770508,0.011406621935725121,0.005590524673461914
192.168.0.2,2017-01-26 07:30:53.548703,0.0,1.4939308166503906,2.756357192993164,12.340545654296875,0.023219051639131565,0.0013587665557861328
192.168.0.1,2017-01-26 07:31:42.642583,0.0,1.9619464874267578,7.179088592529297,114.45999145507812,0.008914780640344748,0.002159700393676758
192.168.0.2,2017-01-26 07:35:53.402210,0.0,1.6963481903076172,3.302145004272461,57.36088752746582,0.01938134149687369,0.004038619995117188
192.168.0.4,2017-01-26 07:36:41.489549,100.0,999999999,0.0,0,0.0,0.0
192.168.0.1,2017-01-26 07:36:42.510084,0.0,2.1195411682128906,6.748166084289551,109.8330020904541,0.00948405821679446,0.008098516464233398
192.168.0.2,2017-01-26 07:40:52.709339,0.0,1.7540454864501953,2.5615930557250977,6.689548492431641,0.024984452490203927,0.0015265846252441406
192.168.0.1,2017-01-26 07:41:41.800680,0.0,2.1131038665771484,4.614276885986328,57.46173858642578,0.013869995577068547,0.0029680156707763672
192.168.0.2,2017-01-26 07:45:52.734363,0.0,1.5406608581542969,3.001580238342285,36.58556938171387,0.021322101998961042,0.0004835414886474609
192.168.0.1,2017-01-26 07:46:41.825436,0.0,2.114534378051758,5.494446754455566,98.01411628723145,0.011648124526477758,-0.003907680511474609
192.168.0.1,2017-01-26 07:50:53.515175,0.0,2.0813941955566406,6.114654541015625,122.18427658081055,0.010466658348513963,0.00459268569946289
192.168.0.2,2017-01-26 07:51:42.602682,0.0,1.714944839477539,2.2533750534057617,5.4874420166015625,0.028401841008788172,0.0016940116882324218
192.168.0.2,2017-01-26 07:55:53.295564,0.0,1.5468597412109375,2.1613216400146484,4.818916320800781,0.029611511223089516,0.0016711807250976562
192.168.0.1,2017-01-26 07:56:42.385592,0.0,2.013683319091797,5.241389274597168,97.12624549865723,0.012210503102713885,0.007532453536987305
192.168.0.2,2017-01-26 08:00:53.332170,0.0,1.604318618774414,3.0902814865112305,14.605283737182617,0.02071008750476408,0.0016901206970214844
192.168.0.1,2017-01-26 08:01:42.491819,0.0,1.931905746459961,26.91944122314453,1070.6496238708496,0.002377463910542642,0.039495506286621095
192.168.0.2,2017-01-26 08:05:53.225328,0.0,1.608133316040039,2.6604413986206055,19.804000854492188,0.024056158513088444,0.0006324291229248047
