IP Address,Timestamp,Packet Loss,Min RTT,Ave RTT,Max RTT,Bandwidth,Packet Delay Variation
192.168.0.1,2017-02-17 00:00:53.323536,0.0,2.0394325256347656,4.636082649230957,98.89841079711914,0.013804758206934997,-0.0017930984497070313
192.168.0.2,2017-02-17 00:01:42.403543,0.0,1.6033649444580078,2.213897705078125,5.24449348449707,0.02890829140533462,0.001689577102661133
192.168.0.3,2017-02-17 00:02:31.602550,0.0,5.252361297607422,134.79369640350342,388.12732696533203,0.0004747996509303871,0.0338413143157959
192.168.0.5,2017-02-17 00:05:04.298905,100.0,999999999,0.0,0,0.0,0.0
192.168.0.1,2017-02-17 00:05:53.374647,0.0,1.7888545989990234,5.825104713439941,84.85651016235352,0.010986926956409272,-0.0015639591217041016
192.168.0.3,2017-02-17 00:05:53.434797,0.0,44.732093811035156,116.58139705657959,329.76698875427246,0.0005489726630136312,0.0041981697082519535
192.168.0.2,2017-02-17 00:06:42.456685,0.0,1.6341209411621094,2.3058080673217773,7.531642913818359,0.027755996219727318,0.0014047622680664062
192.168.0.1,2017-02-17 00:10:53.564099,0.0,1.5003681182861328,24.1117000579834,1040.0612354278564,0.002654313044957175,-0.03616388320922852
192.168.0.2,2017-02-17 00:11:42.643660,0.0,1.6608238220214844,2.4285078048706055,8.055686950683594,0.026353631588764862,0.0024387073516845704
192.168.0.3,2017-02-17 00:12:31.773991,0.0,4.722833633422852,119.26378726959229,285.475492477417,0.0005366255882460774,-0.0015921688079833984
192.168.0.2,2017-02-17 00:15:53.551981,0.0,1.6369819641113281,2.096405029296875,5.830526351928711,0.030528451852391003,0.0013012409210205079
192.168.0.1,2017-02-17 00:16:42.629587,0.0,1.7311573028564453,4.996337890625,114.46905136108398,0.012809381871487906,-0.0038989830017089845
192.168.0.3,2017-02-17 00:17:31.809279,0.0,6.328821182250977,127.12893962860107,434.90099906921387,0.0005034258933250906,0.019299516677856444
192.168.0.2,2017-02-17 00:20:53.260678,0.0,1.4226436614990234,2.3783493041992188,6.999969482421875,0.026909419859816833,0.0018153095245361328
192.168.0.1,2017-02-17 00:21:42.344445,0.0,1.9032955169677734,2.744169235229492,8.734703063964844,0.02332217677334603,0.0016895103454589843
192.168.0.2,2017-02-17 00:25:53.380912,0.0,1.3735294342041016,2.3175954818725586,12.406349182128906,0.027614827738743096,0.00151336669921875
192.168.0.1,2017-02-17 00:26:42.464904,0.0,1.6515254974365234,2.5547075271606445,6.97016716003418,0.025051791377125248,0.0014590930938720703
192.168.0.3,2017-02-17 00:27:31.681068,0.0,44.798851013183594,99.93422508239746,205.3360939025879,0.0006404212365406438,0.008601150512695312
192.168.0.1,2017-02-17 00:30:53.458580,0.0,2.0666122436523438,6.065235137939453,92.28301048278809,0.010551940451519373,0.006903400421142578
192.168.0.2,2017-02-17 00:31:42.543537,0.0,1.0826587677001953,2.551288604736328,11.66391372680664,0.0250853626991425,0.0012446403503417968
192.168.0.2,2017-02-17 00:35:53.466193,0.0,1.6717910766601562,2.940793037414551,30.591726303100586,0.02176283716186526,0.003486804962158203
192.168.0.1,2017-02-17 00:36:42.544682,0.0,2.062082290649414,3.862276077270508,53.24244499206543,0.01657053994059098,0.0029982566833496095
192.168.0.1,2017-02-17 00:40:53.513653,0.0,1.678466796875,7.240777015686035,106.68325424194336,0.008838830399189727,0.005377483367919922
192.168.0.2,2017-02-17 00:41:42.597698,0.0,1.4960765838623047,3.225264549255371,53.60817909240723,0.019843333476249544,-0.00024118423461914063
192.168.0.1,2017-02-17 00:45:53.565561,0.0,1.6613006591796875,7.662639617919922,110.49723625183105,0.008352213230846586,-0.0019710731506347658
192.168.0.2,2017-02-17 00:46:42.648074,0.0,1.669168472290039,3.1882524490356445,51.627397537231445,0.020073692727612637,0.0033165740966796873
192.168.0.3,2017-02-17 00:50:29.392206,100.0,999999999,0.0,0,0.0,0.0
192.168.0.2,2017-02-17 00:50:53.429087,0.0,1.5821456909179688,2.199692726135254,8.562803268432617,0.029094972783969098,0.0011498260498046876
192.168.0.1,2017-02-17 00:51:42.513399,0.0,2.0294189453125,5.269365310668945,106.80913925170898,0.012145675280933447,0.004922933578491211
192.168.0.2,2017-02-17 00:55:53.301046,0.0,1.4679431915283203,4.167943000793457,88.27662467956543,0.015355296362694075,0.004848232269287109
192.168.0.1,2017-02-17 00:56:42.384966,0.0,1.7397403717041016,3.5682153701782227,45.21298408508301,0.017936137077063086,0.003516941070556641
192.168.0.2,2017-02-17 01:00:53.305245,0.0,1.4841556549072266,2.751312255859375,22.17721939086914,0.023261627197604128,-6.184577941894531e-05
192.168.0.1,2017-02-17 01:01:42.385041,0.0,1.6200542449951172,4.215373992919922,57.23071098327637,0.015182520010678395,-0.0017858600616455077
192.168.0.2,2017-02-17 01:05:52.867506,0.0,1.646280288696289,2.0557212829589844,3.8805007934570312,0.031132625093942233,0.0017905807495117187
192.168.0.1,2017-02-17 01:06:41.944196,0.0,1.7442703247070312,4.764852523803711,71.67696952819824,0.013431685383813254,0.000384063720703125
192.168.0.1,2017-02-17 01:10:53.457094,0.0,2.0508766174316406,2.905545234680176,11.678934097290039,0.022026846884400587,0.0019737815856933592
192.168.0.2,2017-02-17 01:11:42.535264,0.0,1.5208721160888672,2.312607765197754,13.084650039672852,0.027674386017002447,0.0008878135681152344
192.168.0.1,2017-02-17 01:15:53.177203,0.0,1.359701156616211,3.47867488861084,29.827356338500977,0.018397810099913505,0.0021053695678710936
192.168.0.2,2017-02-17 01:16:42.260604,0.0,1.157999038696289,2.2800636291503906,4.687070846557617,0.028069392091416335,0.0014239025115966796
192.168.0.1,2017-02-17 01:20:53.068281,0.0,2.0406246185302734,7.330875396728516,115.99206924438477,0.008730198855727477,0.004029569625854493
192.168.0.2,2017-02-17 01:21:42.149171,0.0,1.6217231750488281,2.6889753341674805,13.345003128051758,0.02380088771614363,0.0016269207000732422
192.168.0.2,2017-02-17 01:25:53.710086,0.0,1.7054080963134766,3.682384490966797,52.35624313354492,0.017380042783961713,-0.001341543197631836
192.168.0.1,2017-02-17 01:26:42.792508,0.0,1.8622875213623047,3.192429542541504,27.559280395507812,0.020047427561721343,0.0012887001037597656
192.168.0.2,2017-02-17 01:30:53.555402,0.0,1.6787052154541016,2.0177173614501953,5.091667175292969,0.03171901140504696,0.00145904541015625
192.168.0.1,2017-02-17 01:31:42.639318,0.0,2.0401477813720703,5.071659088134766,114.12715911865234,0.01261914471927522,-0.0030813884735107423
192.168.0.2,2017-02-17 01:35:53.463407,0.0,1.2445449829101562,6.511745452880859,137.3574733734131,0.009828394009425812,0.010073003768920898
192.168.0.1,2017-02-17 01:36:42.547058,0.0,1.6198158264160156,6.3491058349609375,88.38176727294922,0.010080159578942309,0.00017567634582519532
192.168.0.2,2017-02-17 01:40:52.927211,0.0,1.6524791717529297,2.2834062576293945,7.953405380249023,0.028028301922253664,0.0018265247344970703
192.168.0.1,2017-02-17 01:41:42.006546,0.0,2.038717269897461,3.827829360961914,16.62731170654297,0.016719658575354342,0.00042696952819824217
192.168.0.2,2017-02-17 01:45:52.779448,0.0,1.264333724975586,3.137836456298828,32.460927963256836,0.020396219143775873,0.0005584812164306641
192.168.0.1,2017-02-17 01:46:41.863886,0.0,2.0313262939453125,4.950666427612305,94.60663795471191,0.012927552469106075,0.005879297256469727
192.168.0.1,2017-02-17 01:50:53.634164,0.0,2.0494461059570312,7.541103363037109,120.29433250427246,0.008486821744639845,0.002949323654174805
192.168.0.2,2017-02-17 01:51:42.715667,0.0,1.6427040100097656,2.0777082443237305,4.75764274597168,0.030803169874715132,0.001831502914428711
192.168.0.2,2017-02-17 01:55:53.475086,0.0,1.7061233520507812,2.9915523529052734,26.391267776489258,0.021393575124248058,0.0030727481842041018
192.168.0.1,2017-02-17 01:56:42.559634,0.0,2.053976058959961,3.5019350051879883,17.8680419921875,0.01827561045684353,0.0022687339782714844
192.168.0.1,2017-02-17 02:00:53.334048,0.0,2.097606658935547,4.054689407348633,47.22952842712402,0.015784192960380087,0.0005652332305908204
192.168.0.2,2017-02-17 02:01:42.415861,0.0,1.6505718231201172,2.1408510208129883,4.515647888183594,0.029894653751149858,0.0014207839965820312
192.168.0.1,2017-02-17 02:05:53.357283,0.0,1.7917156219482422,5.592327117919922,92.63348579406738,0.011444251856247804,0.003649606704711914
192.168.0.2,2017-02-17 02:06:42.436981,0.0,1.5447139739990234,4.594354629516602,122.8647232055664,0.013930139303751093,0.0062816238403320315
192.168.0.2,2017-02-17 02:10:53.688148,0.0,1.6903877258300781,2.30532169342041,6.014108657836914,0.027761852145260942,0.0016087436676025392
192.168.0.1,2017-02-17 02:11:42.765348,0.0,1.9915103912353516,4.846458435058594,58.94756317138672,0.013205519217297536,0.0012117576599121093
192.168.0.1,2017-02-17 02:15:52.856318,0.0,1.9845962524414062,13.040013313293457,357.6517105102539,0.004907970449290577,-0.012812576293945312
192.168.0.2,2017-02-17 02:16:41.936986,0.0,1.6622543334960938,2.455124855041504,21.501779556274414,0.026067920687853605,0.0007075691223144532
