IP Address,Timestamp,Packet Loss,Min RTT,Ave RTT,Max RTT,Bandwidth,Packet Delay Variation
192.168.0.2,2017-02-15 00:00:53.306311,0.0,1.575469970703125,4.277825355529785,109.2374324798584,0.014960872565138637,0.005758848190307617
192.168.0.1,2017-02-15 00:01:42.396777,0.0,2.020597457885742,3.919649124145508,34.21139717102051,0.016327992116884224,0.0037520599365234377
192.168.0.1,2017-02-15 00:05:53.410902,0.0,2.1178722381591797,3.777337074279785,15.106678009033203,0.016943153004740176,0.0020884132385253907
192.168.0.2,2017-02-15 00:06:42.499902,0.0,1.71661376953125,3.794589042663574,48.258066177368164,0.016866121543184513,-2.943992614746094e-05
192.168.0.2,2017-02-15 00:10:52.837675,0.0,1.2745857238769531,3.1075096130371094,43.93744468688965,0.020595270158295636,0.00014840126037597658
192.168.0.1,2017-02-15 00:11:41.922972,0.0,2.1431446075439453,3.0316781997680664,13.772249221801758,0.02111041996637249,0.001404876708984375
192.168.0.2,2017-02-15 00:15:52.683897,0.0,1.5642642974853516,3.5582637786865234,20.60985565185547,0.01798630005547947,0.002656679153442383
192.168.0.1,2017-02-15 00:16:41.770864,0.0,1.9321441650390625,4.960803985595703,70.19615173339844,0.012901134611613718,0.00064727783203125
192.168.0.4,2017-02-15 00:17:30.914489,0.0,37.342071533203125,92.23333358764648,143.73302459716797,0.0006938923002190177,0.0004342937469482422
192.168.0.2,2017-02-15 00:20:52.848260,0.0,1.7523765563964844,3.706374168395996,43.30158233642578,0.017267549656946053,-0.001357135772705078
192.168.0.1,2017-02-15 00:21:41.939331,0.0,1.9497871398925781,3.7697553634643555,40.12632369995117,0.016977228978907757,0.0014205741882324218
192.168.0.4,2017-02-15 00:22:31.128970,0.0,17.668485641479492,94.04380321502686,149.54423904418945,0.0006805339406964107,-0.0028032588958740233
192.168.0.2,2017-02-15 00:25:52.848981,0.0,1.2524127960205078,2.507143020629883,14.47296142578125,0.025527063862483976,0.002556314468383789
192.168.0.1,2017-02-15 00:26:41.937505,0.0,2.0859241485595703,3.4191322326660156,16.59870147705078,0.018718199719961397,0.0005483531951904297
192.168.0.1,2017-02-15 00:30:52.830954,0.0,1.9023418426513672,3.978848457336426,54.651498794555664,0.016085055936722895,-0.0008553600311279297
192.168.0.2,2017-02-15 00:31:41.920065,0.0,1.6663074493408203,2.314624786376953,8.947610855102539,0.02765026987383913,0.0012399578094482422
192.168.0.4,2017-02-15 00:32:31.121002,0.0,21.85225486755371,89.05511379241943,145.77913284301758,0.0007186560914309654,0.0037493133544921876
192.168.0.2,2017-02-15 00:35:53.607273,0.0,1.2090206146240234,2.8197431564331055,25.906085968017578,0.022697102696742837,0.0029542064666748047
192.168.0.1,2017-02-15 00:36:42.699226,0.0,2.115964889526367,6.342959403991699,79.55050468444824,0.010089927417748258,0.007180509567260743
192.168.0.2,2017-02-15 00:40:52.976395,0.0,1.6951560974121094,3.523993492126465,24.57261085510254,0.018161214015574363,0.002194976806640625
192.168.0.1,2017-02-15 00:41:42.067187,0.0,2.1135807037353516,3.285651206970215,18.404483795166016,0.019478634818032338,0.002080507278442383
192.168.0.2,2017-02-15 00:45:52.821044,0.0,1.3420581817626953,2.9931068420410156,14.704704284667969,0.02138246423450693,8.273124694824219e-05
192.168.0.1,2017-02-15 00:46:41.911376,0.0,2.13623046875,3.0213403701782227,11.335134506225586,0.02118265145883738,0.0021403026580810547
192.168.0.4,2017-02-15 00:47:31.097850,0.0,34.67273712158203,89.11147594451904,145.22552490234375,0.0007182015483600171,0.003151836395263672
192.168.0.7,2017-02-15 00:48:20.248751,0.0,19.60611343383789,67.67964839935303,118.21222305297852,0.0009456313901390155,-0.0006207752227783203
192.168.0.2,2017-02-15 00:50:52.984305,0.0,1.7392635345458984,2.405219078063965,10.319232940673828,0.02660880274220824,0.0020921993255615234
192.168.0.1,2017-02-15 00:51:42.078567,0.0,1.8150806427001953,4.288053512573242,23.721933364868164,0.014925186873797637,0.0031310653686523436
192.168.0.2,2017-02-15 00:55:52.970806,0.0,1.4615058898925781,2.285890579223633,5.565404891967773,0.02799784057106382,0.0018657970428466797
192.168.0.1,2017-02-15 00:56:42.058756,0.0,1.8105506896972656,4.850268363952637,36.79656982421875,0.013195146164622607,0.0016966724395751952
192.168.0.2,2017-02-15 01:00:52.965682,0.0,1.4951229095458984,2.4964094161987305,9.518861770629883,0.025636820460905194,0.002115659713745117
192.168.0.1,2017-02-15 01:01:42.054932,0.0,2.0852088928222656,4.061422348022461,18.49055290222168,0.01575802625677729,0.0023053169250488283
192.168.0.4,2017-02-15 01:02:31.225534,0.0,3.3843517303466797,89.25699710845947,144.4084644317627,0.0007170306202686971,-0.0025660133361816405
192.168.0.2,2017-02-15 01:05:53.101793,0.0,1.1582374572753906,3.0786514282226562,27.254819869995117,0.02078832290440493,0.00217987060546875
192.168.0.1,2017-02-15 01:06:42.190150,0.0,2.090930938720703,3.400702476501465,28.15985679626465,0.018819641071876766,0.00047730445861816407
192.168.0.2,2017-02-15 01:10:53.582670,0.0,1.6264915466308594,2.415146827697754,7.501840591430664,0.02649942407891126,0.002030839920043945
192.168.0.1,2017-02-15 01:11:42.672255,0.0,1.8360614776611328,3.0884838104248047,18.151283264160156,0.02072214197269732,0.0018949508666992188
192.168.0.2,2017-02-15 01:15:53.520584,0.0,1.5311241149902344,2.901887893676758,20.747900009155273,0.022054608015511772,0.0019773578643798827
192.168.0.1,2017-02-15 01:16:42.605091,0.0,2.1064281463623047,5.698986053466797,100.74830055236816,0.011230067840062117,-0.0006768035888671875
192.168.0.2,2017-02-15 01:20:53.514396,0.0,1.3842582702636719,3.4094905853271484,54.574012756347656,0.018771132636478317,0.0031766796112060545
