IP Address,Timestamp,Packet Loss,Min RTT,Ave RTT,Max RTT,Bandwidth,Packet Delay Variation
192.168.0.2,2017-02-19 15:15:53.999457,0.0,1.6922950744628906,2.7356815338134766,13.252973556518555,0.02339453595345416,0.0019237041473388673
192.168.0.1,2017-02-19 15:16:43.109460,0.0,2.1414756774902344,6.50850772857666,117.85531044006348,0.009833283245404719,-0.005010910034179687
192.168.0.1,2017-02-19 15:25:53.003864,0.0,2.076864242553711,3.2980871200561523,22.874832153320312,0.019405187816539653,0.0011049747467041016
192.168.0.2,2017-02-19 15:26:42.090523,0.0,1.3418197631835938,7.55253791809082,213.44232559204102,0.008473972682308404,-0.008830480575561524
192.168.0.2,2017-02-19 15:35:52.639839,0.0,1.703500747680664,2.534036636352539,7.4710845947265625,0.02525614629318099,0.0015531253814697265
192.168.0.1,2017-02-19 15:36:41.731539,0.0,1.8792152404785156,6.674408912658691,106.37187957763672,0.009588864098305025,0.006973161697387696
192.168.0.2,2017-02-19 15:45:52.962524,0.0,1.505136489868164,3.244900703430176,23.58269691467285,0.01972325376007524,0.0020327377319335938
192.168.0.1,2017-02-19 15:46:42.162617,0.0,2.0477771759033203,25.800347328186035,1113.147497177124,0.0024805867605542696,0.04780936241149902
192.168.0.7,2017-02-19 15:47:31.300683,0.0,2.4831295013427734,62.104082107543945,117.68293380737305,0.0010305280720383718,0.0025129222869873045
192.168.0.2,2017-02-19 15:55:53.619489,0.0,1.7066001892089844,2.5129175186157227,7.545709609985352,0.02546840456397285,0.0020030975341796876
192.168.0.1,2017-02-19 15:56:43.769050,0.0,2.089977264404297,47.78751850128174,2059.8950386047363,0.001339261840898548,-0.03711674690246582
192.168.0.7,2017-02-19 15:57:32.905535,0.0,2.2106170654296875,43.46729278564453,116.13869667053223,0.0014723714291481383,0.004509696960449219
192.168.0.2,2017-02-19 16:00:53.627614,0.0,1.6093254089355469,3.1987953186035156,13.960123062133789,0.020007532094282358,0.0026267051696777345
192.168.0.1,2017-02-19 16:01:42.704783,0.0,2.156972885131836,7.536711692810059,121.81568145751953,0.008491767047564698,-0.0054212665557861325
192.168.0.7,2017-02-19 16:02:31.814604,0.0,2.5277137756347656,45.07650375366211,113.22712898254395,0.0014198084294592282,0.005245380401611328
192.168.0.2,2017-02-19 16:05:53.481289,0.0,1.2793540954589844,3.694329261779785,38.86008262634277,0.017323848380847155,0.0002272796630859375
192.168.0.1,2017-02-19 16:06:42.571362,0.0,2.0482540130615234,8.053369522094727,120.4075813293457,0.007946984156682933,0.008030996322631836
192.168.0.7,2017-02-19 16:07:31.748552,0.0,2.263307571411133,40.91456413269043,116.6234016418457,0.001564235165562096,-0.00451181411743164
192.168.0.1,2017-02-19 16:15:53.385344,0.0,2.068042755126953,4.172048568725586,31.53705596923828,0.015340185749455393,0.0018852519989013671
192.168.0.2,2017-02-19 16:16:42.475395,0.0,1.7151832580566406,3.377056121826172,20.08199691772461,0.018951417356188754,0.002447929382324219
192.168.0.2,2017-02-19 16:25:52.900437,0.0,1.5714168548583984,2.177271842956543,5.634546279907227,0.029394583963890174,0.001604318618774414
192.168.0.1,2017-02-19 16:26:41.992971,0.0,2.0723342895507812,6.185169219970703,104.0642261505127,0.010347332097779395,0.007822856903076172
