2017-02-12,30.72814013736145
2017-02-12,30.450190831560842
2017-02-12,31.238215814948557
2017-02-12,32.16700059191545
2017-02-12,29.69746353762233
2017-02-12,29.597454981155177
2017-02-12,25.629951895878584
2017-02-12,24.09663651210197
2017-02-12,23.071958239879393
2017-02-12,27.121251969604256
2017-02-12,29.728326635647907
2017-02-12,26.49084098606004
2017-02-12,29.940709334007405
2017-02-12,29.16285180794774
2017-02-12,28.412266061503033
2017-02-12,27.324806610463416
2017-02-12,26.69773702109902
2017-02-12,24.363122332390397
2017-02-13,27.622906658518104
2017-02-13,23.54117562665302
2017-02-13,19.153928820440694
2017-02-13,24.431542581835956
2017-02-13,23.00641483083361
2017-02-13,22.520138960066916
2017-02-13,26.337559984182832
2017-02-13,25.63299150831745
2017-02-13,34.021564736687516
2017-02-13,20.826717935762826
2017-02-13,19.668926734303835
2017-02-13,19.673121972277
2017-02-13,21.70402341341589
2017-02-13,25.735905176497514
2017-02-13,23.607760505223247
2017-02-13,23.343203574161976
2017-02-13,25.822162153696002
2017-02-13,19.641710511378694
2017-02-13,22.911572361275212
2017-02-13,26.815435820767018
2017-02-13,18.386789709242294
2017-02-13,17.91775067260844
2017-02-13,17.84359895559662
2017-02-14,19.8009831489198
2017-02-14,21.534239250163374
2017-02-14,20.76471328653641
2017-02-14,23.58611162771861
2017-02-14,23.797237986300388
2017-02-14,19.898271068008377
2017-02-14,24.42798209614575
2017-02-14,31.955507610889317
2017-02-14,26.35344256958973
2017-02-14,19.4026241029139
2017-02-14,27.14992900985124
2017-02-14,25.528056675926216
2017-02-14,26.11974443392191
2017-02-14,23.048966944477577
2017-02-14,22.39791999959633
2017-02-14,22.408456954370607
2017-02-14,23.819409141139268
2017-02-14,23.567868754803317
2017-02-14,29.674625022161823
2017-02-14,28.51534244947101
2017-02-14,29.057534104436915
2017-02-14,28.620714579923813
2017-02-14,22.63895151006981
2017-02-15,25.270184217162893
2017-02-15,30.53610706239212
2017-02-15,20.923789904498115
2017-02-15,21.053182042213212
2017-02-15,24.364773895227476
2017-02-15,21.07648007227727
2017-02-15,19.734582832828334
2017-02-15,23.265694455506374
2017-02-15,32.095757483195584
2017-02-15,23.63751952472559
2017-02-15,27.477159485753898
2017-02-15,23.357985117039654
2017-02-15,29.095574801900035
2017-02-15,27.13181349445179
2017-02-15,25.462239578315703
2017-02-15,26.28457579424056
2017-02-15,23.187011046761985
2017-02-15,30.977507823198334
2017-02-15,24.45915307521854
2017-02-15,17.045121034507016
2017-02-15,30.308078987066157
2017-02-15,23.625422006054126
2017-02-15,28.09862639707959
2017-02-16,29.752929600030797
2017-02-16,21.03814058391897
2017-02-16,30.446616113327025
2017-02-16,19.170614501431256
2017-02-16,20.125208755286895
2017-02-16,20.2657361949476
2017-02-16,19.00126120411902
2017-02-16,25.65363380886588
2017-02-16,33.69292492457975
2017-02-16,25.60837278109744
2017-02-16,22.49710653214461
2017-02-16,25.085465689598223
2017-02-16,26.37564909536823
2017-02-16,25.77142539219278
2017-02-16,23.990678456937417
2017-02-16,24.423397999419134
2017-02-16,23.811684969272605
2017-02-16,29.976876926364653
2017-02-16,28.784187435920465
2017-02-16,19.112887908597564
2017-02-16,23.978617045748837
2017-02-16,31.71836935603899
2017-02-16,29.400078228164432
2017-02-17,33.53495258970324
2017-02-17,21.743317186757672
2017-02-17,20.443400698674886
2017-02-17,22.234968902499556
2017-02-17,20.142907833845783
2017-02-17,22.498404099173523
2017-02-17,31.961046601302648
2017-02-17,24.395621673286417
2017-02-17,25.902588362229075
2017-02-17,34.01783964645451
2017-02-17,26.31237154663962
2017-02-17,27.536945438770303
2017-02-17,27.384725137146035
2017-02-17,26.45276954451204
2017-02-17,27.646988030029142
2017-02-17,27.140813276373727
2017-02-17,30.657408833412536
2017-02-17,25.88457124482248
2017-02-17,29.319445281899537
2017-02-17,74.16647011815807
2017-02-17,49.13903711187045
2017-02-17,30.92303656072172
2017-02-17,24.424441060312777
2017-02-19,21.169639357596775
2017-02-19,24.340723077586045
2017-02-19,24.79952757823324
2017-02-19,30.351014447897256
2017-02-19,28.47764626063923
2017-02-19,28.92667153985339
2017-02-19,31.195436711819095
2017-02-19,30.314845895260564
