IP Address,Timestamp,Packet Loss,Min RTT,Ave RTT,Max RTT,Bandwidth,Packet Delay Variation
192.168.0.2,2017-02-11 00:00:53.419477,0.0,1.7418861389160156,4.544835090637207,94.06518936157227,0.014081919084775176,-0.0016073894500732422
192.168.0.1,2017-02-11 00:01:42.511517,0.0,2.1576881408691406,3.8041162490844727,11.893749237060547,0.01682388124059109,0.001069011688232422
192.168.0.2,2017-02-11 00:05:53.215241,0.0,1.720428466796875,2.6537466049194336,15.908956527709961,0.024116846680598207,0.002322072982788086
192.168.0.1,2017-02-11 00:06:42.338296,0.0,2.033233642578125,4.497876167297363,34.560203552246094,0.014228937751849146,0.0029095840454101563
192.168.0.2,2017-02-11 00:10:52.690930,0.0,1.3833045959472656,2.453913688659668,8.269071578979492,0.026080786906142944,0.0015943336486816406
192.168.0.1,2017-02-11 00:11:41.780488,0.0,2.1245479583740234,3.529987335205078,23.895263671875,0.018130376662181952,0.0003741931915283203
192.168.0.2,2017-02-11 00:15:53.486296,0.0,1.5075206756591797,2.385993003845215,7.067203521728516,0.0268232136040881,0.0014120197296142577
192.168.0.1,2017-02-11 00:16:42.593917,0.0,2.141714096069336,4.032626152038574,47.91688919067383,0.015870551245531824,0.00044946670532226564
192.168.0.2,2017-02-11 00:20:53.419199,0.0,1.6829967498779297,3.894033432006836,88.50264549255371,0.016435400752842753,-0.001896047592163086
192.168.0.1,2017-02-11 00:21:42.506364,0.0,2.107381820678711,3.13814640045166,14.737606048583984,0.02039420467789162,0.0012077808380126954
192.168.0.2,2017-02-11 00:25:53.212258,0.0,1.668691635131836,2.0772409439086914,5.095958709716797,0.030810099419460137,0.0014591121673583984
192.168.0.1,2017-02-11 00:26:42.337944,0.0,2.1207332611083984,3.6011600494384766,38.93017768859863,0.0177720509839543,0.0030948829650878904
192.168.0.2,2017-02-11 00:30:53.223209,0.0,1.4505386352539062,2.580118179321289,30.37881851196289,0.024805065331090947,0.0026973628997802733
192.168.0.1,2017-02-11 00:31:42.312824,0.0,1.7752647399902344,3.292536735534668,15.880584716796875,0.01943790005720534,0.0025053691864013673
192.168.0.2,2017-02-11 00:35:53.215191,0.0,1.5933513641357422,2.251300811767578,4.089117050170898,0.028428009116094652,0.002047290802001953
192.168.0.4,2017-02-11 00:36:40.300287,100.0,999999999,0.0,0,0.0,0.0
192.168.0.1,2017-02-11 00:36:42.337882,0.0,2.1371841430664062,3.8431406021118164,37.28079795837402,0.016653046720391085,0.0028252220153808594
192.168.0.2,2017-02-11 00:40:53.518898,0.0,1.7197132110595703,3.0677413940429688,50.78840255737305,0.020862253944963254,0.003907461166381836
192.168.0.1,2017-02-11 00:41:42.609849,0.0,2.1142959594726562,3.269352912902832,14.55235481262207,0.019575739207418546,0.0001082611083984375
192.168.0.2,2017-02-11 00:45:53.313521,0.0,1.7154216766357422,2.29642391204834,5.803585052490234,0.027869418910080046,0.0018785762786865234
192.168.0.1,2017-02-11 00:46:42.406132,0.0,2.000093460083008,3.068242073059082,9.293079376220703,0.020858849620098936,0.0009978771209716796
192.168.0.2,2017-02-11 00:50:53.110487,0.0,1.3096332550048828,4.079036712646484,85.44182777404785,0.01568997891133878,-0.0006784820556640626
192.168.0.1,2017-02-11 00:51:42.200287,0.0,2.0880699157714844,2.9740285873413086,10.347366333007812,0.02151963174544131,0.0014255619049072265
192.168.0.2,2017-02-11 00:55:52.915749,0.0,1.2373924255371094,2.1195077896118164,4.533052444458008,0.030195689920876144,0.001743764877319336
192.168.0.1,2017-02-11 00:56:42.007626,0.0,2.1109580993652344,3.0193662643432617,14.693260192871094,0.021196500986249363,0.0018395614624023438
192.168.0.2,2017-02-11 01:00:52.715905,0.0,1.4014244079589844,2.143087387084961,4.6176910400390625,0.029863457918556064,0.0019547843933105467
192.168.0.1,2017-02-11 01:01:41.807843,0.0,2.1436214447021484,3.45308780670166,15.585660934448242,0.01853413628109616,0.0002739238739013672
192.168.0.2,2017-02-11 01:05:53.518587,0.0,1.6956329345703125,2.1935415267944336,5.045890808105469,0.029176561837663227,0.0018480777740478515
192.168.0.1,2017-02-11 01:06:42.654756,0.0,1.8677711486816406,4.096002578735352,48.13528060913086,0.015624990162911499,0.0033301734924316407
192.168.0.2,2017-02-11 01:10:52.836265,0.0,1.6698837280273438,3.046426773071289,47.628164291381836,0.021008218732097635,0.00011118888854980469
192.168.0.1,2017-02-11 01:11:41.928772,0.0,2.104520797729492,5.390820503234863,102.92696952819824,0.011872033201920857,-0.0016721534729003907
192.168.0.2,2017-02-11 01:15:52.642994,0.0,1.291513442993164,2.2875070571899414,6.584644317626953,0.02797805576111314,0.0016547012329101562
192.168.0.1,2017-02-11 01:16:41.734041,0.0,2.0520687103271484,4.451918601989746,76.23600959777832,0.014375824385332598,-0.002146797180175781
192.168.0.2,2017-02-11 01:20:53.448308,0.0,1.7116069793701172,3.99660587310791,67.26384162902832,0.01601358803744919,-0.0011070632934570312
