
2017-01-23 12:20:31.215144,0.0,1.2881755828857422,3.423762321472168,58.049917221069336,16.356275565273705
2017-01-23 12:27:04.892511,0.0,1.3799667358398438,2.460340658823649,2.9659271240234375,0.026012657950627058
2017-01-23 12:48:05.273102,0.0,2.023935317993164,2.8154509408133372,3.801107406616211,0.022731704918826062
2017-01-23 12:51:21.016850,0.0,1.5270709991455078,2.2899082728794644,2.830028533935547,0.027948717753450737
2017-01-23 12:54:24.647035,0.0,1.6529560089111328,2.183258533477783,2.535104751586914,0.02931398138087308
2017-01-23 12:57:30.838120,0.0,1.6400814056396484,2.4754073884752064,2.917051315307617,0.025854330199532337
2017-01-23 12:59:15.478900,0.0,2.198934555053711,2.526521682739258,2.8541088104248047,0.025331268849674436
2017-01-23 13:01:10.652507,0.0,2.2559165954589844,2.3289918899536133,2.402067184448242,0.0274797006705226
2017-01-23 13:01:16.956431,0.0,2.4089813232421875,2.6172399520874023,3.036975860595703,0.02445324126622637
2017-01-23 13:01:19.923819,0.0,2.1369457244873047,2.3404359817504883,2.543926239013672,0.027345332450466053
2017-01-23 13:01:38.547473,0.0,1.8239021301269531,2.0449161529541016,2.26593017578125,0.03129712673428938
2017-01-23 13:01:43.003343,0.0,2.234935760498047,2.3775100708007812,2.5200843811035156,0.026918918572001606
2017-01-23 13:01:48.761041,0.0,2.3751258850097656,2.6057958602905273,2.7909278869628906,0.02456063461274532
2017-01-23 13:02:59.290324,0.0,2.360105514526367,2.4350881576538086,2.51007080078125,0.026282416018015373
2017-01-23 13:03:27.843115,0.0,3.618955612182617,3.618955612182617,3.618955612182617,0.017684660122537717
2017-01-23 13:03:34.802987,0.0,1.5327930450439453,2.1479129791259766,2.5320053100585938,0.029796365412365414
2017-01-23 13:03:46.400806,0.0,2.017974853515625,2.322816848754883,2.554178237915039,0.02755275347443188
2017-01-23 13:03:55.220972,0.0,1.5611648559570312,3.021399180094401,6.108999252319336,0.021182239149876377
2017-01-23 13:06:22.914621,0.0,2.1169185638427734,2.4243593215942383,2.560853958129883,0.02639872704922063
2017-01-23 13:13:16.603528,0.0,1.6040802001953125,2.2975921630859375,2.5818347930908203,0.02785524821517516
2017-01-23 13:15:36.562995,0.0,2.285003662109375,2.543343438042535,2.8121471405029297,0.025163727022748102
2017-01-23 13:17:53.209085,0.0,1.2748241424560547,3.477168083190918,51.74398422241211,0.01840578265669247,0.006594791412353516
